Kalem,2024Q2
nakit ve nakit benzerleri,559559581
finansal yatırımlar,238807125
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,82486116
uzun vadeli borçlanmaların kısa vadeli kısımları,436002725
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,153127796
uzun dönem kira yükümlülükleri,609650
ana ortaklığa ait özkaynaklar,5181740354
toplam kaynaklar,7640401285
hasılat,3392220756
esas faaliyet karı,965573358
ana ortaklık payları,722493729
