Kalem,2024Q2
nakit ve nakit benzerleri,14429795
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,148865335
toplam kaynaklar,12808168404
hasılat,98104306
esas faaliyet karı,65183791
ana ortaklık payları,31276429
