Kalem,2024Q2
nakit ve nakit benzerleri,1274551069
finansal yatırımlar,47588822
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1123617147
uzun vadeli borçlanmaların kısa vadeli kısımları,1763884831
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3433617825
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,4156250348
toplam kaynaklar,17753077193
hasılat,3023610352
esas faaliyet karı,443990136
ana ortaklık payları,745692836
