Kalem,2024Q2
nakit ve nakit benzerleri,3934634
finansal yatırımlar,3392
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1245674
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,210284
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,13992548
toplam kaynaklar,24487600
hasılat,11409884
esas faaliyet karı,1669765
ana ortaklık payları,1204989
