Kalem,2024Q2
nakit ve nakit benzerleri,6802513839
finansal yatırımlar,928284773
duran finansal yatırımlar,38323476
kısa vadeli borçlanmalar,4235688588
uzun vadeli borçlanmaların kısa vadeli kısımları,3110072777
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,31920548935
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,9205415861
toplam kaynaklar,59199864264
hasılat,7110707504
esas faaliyet karı,1617043566
ana ortaklık payları,692455187
