Kalem,2024Q2
nakit ve nakit benzerleri,3179774205
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1160668708
uzun vadeli borçlanmaların kısa vadeli kısımları,55247793
kısa dönem kira yükümlülükleri,70986266
uzun vadeli borçlanmalar,71950708
uzun dönem kira yükümlülükleri,131420136
ana ortaklığa ait özkaynaklar,7398485693
toplam kaynaklar,15268682041
hasılat,13891787661
esas faaliyet karı,2523861082
ana ortaklık payları,1913991445
