Kalem,2024Q2
nakit ve nakit benzerleri,16724845
finansal yatırımlar,4664
duran finansal yatırımlar,4468086
kısa vadeli borçlanmalar,3108267
uzun vadeli borçlanmaların kısa vadeli kısımları,3159035
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,31478927
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,24127966
toplam kaynaklar,76252568
hasılat,36557701
esas faaliyet karı,7111100
ana ortaklık payları,3609816
