Kalem,2024Q2
nakit ve nakit benzerleri,849614
finansal yatırımlar,1556844
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,200805
uzun vadeli borçlanmaların kısa vadeli kısımları,336370
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,468195
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,8142999
toplam kaynaklar,20095118
hasılat,4963672
esas faaliyet karı,871044
ana ortaklık payları,549692
