Kalem,2024Q2
nakit ve nakit benzerleri,16525159
finansal yatırımlar,42899
duran finansal yatırımlar,1579792
kısa vadeli borçlanmalar,575174
uzun vadeli borçlanmaların kısa vadeli kısımları,3032484
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,10922167
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,45516989
toplam kaynaklar,118477553
hasılat,121103636
esas faaliyet karı,(5731622)
ana ortaklık payları,1950230
