Kalem,2024Q2
nakit ve nakit benzerleri,434985678
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,506243
uzun vadeli borçlanmaların kısa vadeli kısımları,2336380159
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1688577504
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,45016744367
toplam kaynaklar,49781764114
hasılat,341564498
esas faaliyet karı,271955655
ana ortaklık payları,67565716
