Kalem,2024Q2
nakit ve nakit benzerleri,123495772
finansal yatırımlar,458388
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,20745519
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2961205
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1496046588
toplam kaynaklar,2160038460
hasılat,439700814
esas faaliyet karı,84678546
ana ortaklık payları,118001549
