Kalem,2024Q2
nakit ve nakit benzerleri,6569057947
finansal yatırımlar,917512599
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,993839440
uzun vadeli borçlanmaların kısa vadeli kısımları,75998157
kısa dönem kira yükümlülükleri,51781054
uzun vadeli borçlanmalar,34707482
uzun dönem kira yükümlülükleri,109565570
ana ortaklığa ait özkaynaklar,36209608748
toplam kaynaklar,44891088793
hasılat,18225750106
esas faaliyet karı,4354818961
ana ortaklık payları,2978214625
