Kalem,2024Q2
nakit ve nakit benzerleri,301679251
finansal yatırımlar,126517945
duran finansal yatırımlar,2380855
kısa vadeli borçlanmalar,419673
uzun vadeli borçlanmaların kısa vadeli kısımları,19460036
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,808137805
toplam kaynaklar,1170792068
hasılat,652419104
esas faaliyet karı,44999190
ana ortaklık payları,79198374
