Kalem,2024Q2
nakit ve nakit benzerleri,102462961
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,168868130
uzun vadeli borçlanmaların kısa vadeli kısımları,75004201
kısa dönem kira yükümlülükleri,77440414
uzun vadeli borçlanmalar,182349421
uzun dönem kira yükümlülükleri,116324471
ana ortaklığa ait özkaynaklar,1693764328
toplam kaynaklar,2738473758
hasılat,1144270817
esas faaliyet karı,104748020
ana ortaklık payları,74015774
