Kalem,2024Q2
nakit ve nakit benzerleri,23213080
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,135905687
uzun vadeli borçlanmaların kısa vadeli kısımları,122160996
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,121218720
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,337984093
toplam kaynaklar,1208919619
hasılat,537760385
esas faaliyet karı,24009014
ana ortaklık payları,(18103648)
