Kalem,2024Q2
nakit ve nakit benzerleri,396398604
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,169440962
uzun vadeli borçlanmaların kısa vadeli kısımları,128294897
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,96262002
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,4499587079
toplam kaynaklar,5940025281
hasılat,1367138854
esas faaliyet karı,328337272
ana ortaklık payları,137938064
