Kalem,2024Q2
nakit ve nakit benzerleri,92452976
finansal yatırımlar,493627
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,981668062
uzun vadeli borçlanmaların kısa vadeli kısımları,159521778
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,246575574
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,2314192865
toplam kaynaklar,4804973768
hasılat,7017631251
esas faaliyet karı,740872934
ana ortaklık payları,67248302
