Kalem,2024Q2
nakit ve nakit benzerleri,732636510
finansal yatırımlar,1418029156
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1457642941
uzun vadeli borçlanmaların kısa vadeli kısımları,811130187
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1250011770
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,4418976506
toplam kaynaklar,10089212179
hasılat,5203728706
esas faaliyet karı,2530951018
ana ortaklık payları,1232025010
