Kalem,2024Q2
nakit ve nakit benzerleri,4992427961
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,28737214
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,1103453579
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,1889943161
ana ortaklığa ait özkaynaklar,12924694365
toplam kaynaklar,20686339377
hasılat,13676895028
esas faaliyet karı,1169776498
ana ortaklık payları,913001374
