Kalem,2024Q2
nakit ve nakit benzerleri,50189445
finansal yatırımlar,9236209
duran finansal yatırımlar,6675412
kısa vadeli borçlanmalar,21541661
uzun vadeli borçlanmaların kısa vadeli kısımları,13615882
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,64033189
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,152310764
toplam kaynaklar,299714036
hasılat,65289279
esas faaliyet karı,14144225
ana ortaklık payları,5760328
