Kalem,2024Q2
nakit ve nakit benzerleri,1246886038
finansal yatırımlar,0
duran finansal yatırımlar,5257093
kısa vadeli borçlanmalar,4481954972
uzun vadeli borçlanmaların kısa vadeli kısımları,6954684571
kısa dönem kira yükümlülükleri,18735248
uzun vadeli borçlanmalar,10513557066
uzun dönem kira yükümlülükleri,253086861
ana ortaklığa ait özkaynaklar,36043451334
toplam kaynaklar,68548342153
hasılat,12333101922
esas faaliyet karı,2114863339
ana ortaklık payları,1508519980
