Kalem,2024Q2
nakit ve nakit benzerleri,17854870
finansal yatırımlar,0
duran finansal yatırımlar,567424
kısa vadeli borçlanmalar,19641365
uzun vadeli borçlanmaların kısa vadeli kısımları,26778559
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,67142229
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,87332846
toplam kaynaklar,278438964
hasılat,241404349
esas faaliyet karı,13668747
ana ortaklık payları,15702728
