Kalem,2024Q3
nakit ve nakit benzerleri,20616157
finansal yatırımlar,79643
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,150000
uzun vadeli borçlanmaların kısa vadeli kısımları,11680350
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,7094559
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,44116691
toplam kaynaklar,86599894
hasılat,87077030
esas faaliyet karı,4496299
ana ortaklık payları,5027188
