Kalem,2024Q3
nakit ve nakit benzerleri,19867165
finansal yatırımlar,0
duran finansal yatırımlar,2856052
kısa vadeli borçlanmalar,9342074
uzun vadeli borçlanmaların kısa vadeli kısımları,7581805
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,5686122
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,24895929
toplam kaynaklar,62486169
hasılat,18490065
esas faaliyet karı,3271509
ana ortaklık payları,2983074
