Kalem,2024Q3
nakit ve nakit benzerleri,18086981
finansal yatırımlar,860612
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,13538932
uzun vadeli borçlanmaların kısa vadeli kısımları,2844584
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,27280549
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,53518542
toplam kaynaklar,145417672
hasılat,108727456
esas faaliyet karı,17748275
ana ortaklık payları,14269748
