Kalem,2024Q3
nakit ve nakit benzerleri,164429748
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,261978929
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,170141001
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,203130069
ana ortaklığa ait özkaynaklar,1233674891
toplam kaynaklar,2280164484
hasılat,3066881437
esas faaliyet karı,394109602
ana ortaklık payları,195287786
