Kalem,2024Q3
nakit ve nakit benzerleri,792231748
finansal yatırımlar,0
duran finansal yatırımlar,5751081
kısa vadeli borçlanmalar,6270447173
uzun vadeli borçlanmaların kısa vadeli kısımları,6530302003
kısa dönem kira yükümlülükleri,11498614
uzun vadeli borçlanmalar,11372500080
uzun dönem kira yükümlülükleri,277288251
ana ortaklığa ait özkaynaklar,38491801284
toplam kaynaklar,76146080508
hasılat,21633185933
esas faaliyet karı,3600022434
ana ortaklık payları,2303860545
