Kalem,2024Q3
nakit ve nakit benzerleri,9037836
finansal yatırımlar,0
duran finansal yatırımlar,8679419
kısa vadeli borçlanmalar,78954
uzun vadeli borçlanmaların kısa vadeli kısımları,1070878
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,844849
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,93642456
toplam kaynaklar,104591591
hasılat,4828965
esas faaliyet karı,(1637408)
ana ortaklık payları,(1277619)
