Kalem,2024Q3
nakit ve nakit benzerleri,23036566
finansal yatırımlar,5963013
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,12772683
uzun vadeli borçlanmaların kısa vadeli kısımları,6727807
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,50275989
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,60735389
toplam kaynaklar,191072710
hasılat,43440449
esas faaliyet karı,10440904
ana ortaklık payları,6626596
