Kalem,2024Q3
nakit ve nakit benzerleri,2849389
finansal yatırımlar,16614611
duran finansal yatırımlar,5996312
kısa vadeli borçlanmalar,7487152
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,26425553
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,100832855
toplam kaynaklar,223945201
hasılat,367459491
esas faaliyet karı,2469984
ana ortaklık payları,13854432
