Kalem,2024Q3
nakit ve nakit benzerleri,1030137393
finansal yatırımlar,1341782048
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,384720054
kısa dönem kira yükümlülükleri,82414638
uzun vadeli borçlanmalar,1485814286
uzun dönem kira yükümlülükleri,205746220
ana ortaklığa ait özkaynaklar,18984744656
toplam kaynaklar,36628777690
hasılat,22133257639
esas faaliyet karı,1306164775
ana ortaklık payları,1436152320
