Kalem,2024Q3
nakit ve nakit benzerleri,3391854
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,2998462
uzun vadeli borçlanmaların kısa vadeli kısımları,823338
kısa dönem kira yükümlülükleri,539623
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,2751336
ana ortaklığa ait özkaynaklar,20506530
toplam kaynaklar,43576797
hasılat,27569525
esas faaliyet karı,5005536
ana ortaklık payları,4041711
