Kalem,2024Q3
nakit ve nakit benzerleri,3216430
finansal yatırımlar,0
duran finansal yatırımlar,3877809
kısa vadeli borçlanmalar,4150325
uzun vadeli borçlanmaların kısa vadeli kısımları,1821733
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,85339
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,82591933
toplam kaynaklar,175397710
hasılat,16300885
esas faaliyet karı,4299996
ana ortaklık payları,3046263
