Kalem,2024Q3
nakit ve nakit benzerleri,23329331
finansal yatırımlar,4825
duran finansal yatırımlar,4677269
kısa vadeli borçlanmalar,3966044
uzun vadeli borçlanmaların kısa vadeli kısımları,3687592
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,39885968
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,27015414
toplam kaynaklar,89877783
hasılat,58014885
esas faaliyet karı,10186749
ana ortaklık payları,4402276
