Kalem,2024Q3
nakit ve nakit benzerleri,47837669
finansal yatırımlar,4521202
duran finansal yatırımlar,164592
kısa vadeli borçlanmalar,39254435
uzun vadeli borçlanmaların kısa vadeli kısımları,9788825
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,71914770
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,226028404
toplam kaynaklar,405221132
hasılat,148946763
esas faaliyet karı,15853530
ana ortaklık payları,10787470
