Kalem,2024Q3
nakit ve nakit benzerleri,34309593
finansal yatırımlar,0
duran finansal yatırımlar,182480
kısa vadeli borçlanmalar,47719649
uzun vadeli borçlanmaların kısa vadeli kısımları,10190176
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,72009272
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,75281422
toplam kaynaklar,405071122
hasılat,301362499
esas faaliyet karı,1455343
ana ortaklık payları,(5006003)
