Kalem,2024Q3
nakit ve nakit benzerleri,2787171207
finansal yatırımlar,1076610078
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1465941913
uzun vadeli borçlanmaların kısa vadeli kısımları,1217070025
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3363605081
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5333204018
toplam kaynaklar,13132130964
hasılat,8353427835
esas faaliyet karı,4069528637
ana ortaklık payları,2730218026
