Kalem,2024Q3
nakit ve nakit benzerleri,588691521
finansal yatırımlar,512402891
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,873356745
uzun vadeli borçlanmaların kısa vadeli kısımları,164929889
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,237157059
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,4807190392
toplam kaynaklar,8263716500
hasılat,8956322782
esas faaliyet karı,894942842
ana ortaklık payları,420786760
