Kalem,2024Q3
nakit ve nakit benzerleri,3263900828
finansal yatırımlar,917728075
duran finansal yatırımlar,195207690
kısa vadeli borçlanmalar,9069954228
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,4068035
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,15663463625
toplam kaynaklar,42691551523
hasılat,33615657000
esas faaliyet karı,585627457
ana ortaklık payları,(1097979432)
