Kalem,2024Q3
nakit ve nakit benzerleri,301981146
finansal yatırımlar,231236914
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,74671024
uzun vadeli borçlanmaların kısa vadeli kısımları,291288845
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,183411296
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5637743802
toplam kaynaklar,8239414197
hasılat,2905009740
esas faaliyet karı,699343910
ana ortaklık payları,370094164
