Kalem,2024Q3
nakit ve nakit benzerleri,102526798
finansal yatırımlar,512379
duran finansal yatırımlar,534869
kısa vadeli borçlanmalar,5702644
uzun vadeli borçlanmaların kısa vadeli kısımları,26709776
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,12971450
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,241708614
toplam kaynaklar,452586682
hasılat,599332001
esas faaliyet karı,27805013
ana ortaklık payları,13868022
