Kalem,2024Q4
nakit ve nakit benzerleri,42313812
finansal yatırımlar,75341510
duran finansal yatırımlar,77081844
kısa vadeli borçlanmalar,4232
uzun vadeli borçlanmaların kısa vadeli kısımları,148042
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3950390
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,279417933
toplam kaynaklar,363510879
hasılat,100541405
esas faaliyet karı,19310553
ana ortaklık payları,24690869
