Kalem,2024Q4
nakit ve nakit benzerleri,7933313514
finansal yatırımlar,1052543535
duran finansal yatırımlar,47526779
kısa vadeli borçlanmalar,4370682308
uzun vadeli borçlanmaların kısa vadeli kısımları,2489826733
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,40427226845
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,8337867236
toplam kaynaklar,68501291597
hasılat,19083883293
esas faaliyet karı,4362822267
ana ortaklık payları,3314682862
