Kalem,2024Q4
nakit ve nakit benzerleri,223763224
finansal yatırımlar,86034979
duran finansal yatırımlar,19143191
kısa vadeli borçlanmalar,3664
uzun vadeli borçlanmaların kısa vadeli kısımları,9657959
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1755615
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,990005643
toplam kaynaklar,1466564255
hasılat,1918951485
esas faaliyet karı,179594562
ana ortaklık payları,210814060
