Kalem,2024Q4
nakit ve nakit benzerleri,664723578
finansal yatırımlar,357390259
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,2845370
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,12001836
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1894327799
toplam kaynaklar,2692892154
hasılat,1199707339
esas faaliyet karı,367066304
ana ortaklık payları,402137009
