Kalem,2024Q4
nakit ve nakit benzerleri,16637264
finansal yatırımlar,0
duran finansal yatırımlar,8089405
kısa vadeli borçlanmalar,13564768
uzun vadeli borçlanmaların kısa vadeli kısımları,9270807
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,9726747
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,140298941
toplam kaynaklar,242797511
hasılat,120205594
esas faaliyet karı,27315635
ana ortaklık payları,15298743
