Kalem,2024Q4
nakit ve nakit benzerleri,7532247
finansal yatırımlar,10538921
duran finansal yatırımlar,401643
kısa vadeli borçlanmalar,12023835
uzun vadeli borçlanmaların kısa vadeli kısımları,14598213
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,43905519
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,146091573
toplam kaynaklar,270256898
hasılat,161650927
esas faaliyet karı,25284520
ana ortaklık payları,8456145
