Kalem,2024Q4
nakit ve nakit benzerleri,587482380
finansal yatırımlar,9452893
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,565288011
uzun vadeli borçlanmaların kısa vadeli kısımları,566347371
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1034118463
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6512597040
toplam kaynaklar,15004621801
hasılat,3135240168
esas faaliyet karı,588429934
ana ortaklık payları,953860375
