Kalem,2024Q4
nakit ve nakit benzerleri,1466589352
finansal yatırımlar,204297439
duran finansal yatırımlar,4334728
kısa vadeli borçlanmalar,376285446
uzun vadeli borçlanmaların kısa vadeli kısımları,498872171
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,765353590
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,7919497708
toplam kaynaklar,12750116545
hasılat,14855442098
esas faaliyet karı,1099153310
ana ortaklık payları,806487006
