Kalem,2024Q4
nakit ve nakit benzerleri,73534436
finansal yatırımlar,0
duran finansal yatırımlar,643333
kısa vadeli borçlanmalar,3769795
uzun vadeli borçlanmaların kısa vadeli kısımları,5284142
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,9934698
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,282215289
toplam kaynaklar,454127527
hasılat,810385588
esas faaliyet karı,35709966
ana ortaklık payları,19033640
