Kalem,2024Q4
nakit ve nakit benzerleri,3816058658
finansal yatırımlar,9882823916
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,7421580924
uzun vadeli borçlanmaların kısa vadeli kısımları,549005325
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,61381244
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,23495013747
toplam kaynaklar,69396308343
hasılat,128619629846
esas faaliyet karı,4557802287
ana ortaklık payları,2058724847
