Kalem,2024Q4
nakit ve nakit benzerleri,846590780
finansal yatırımlar,1073991087
duran finansal yatırımlar,832643
kısa vadeli borçlanmalar,930589246
uzun vadeli borçlanmaların kısa vadeli kısımları,157360128
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,341194401
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5307531216
toplam kaynaklar,9289630908
hasılat,12247347590
esas faaliyet karı,1219504097
ana ortaklık payları,893743319
