Kalem,2024Q4
nakit ve nakit benzerleri,894320309
finansal yatırımlar,2365767
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,602001956
uzun vadeli borçlanmaların kısa vadeli kısımları,286618914
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,429660178
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3796806994
toplam kaynaklar,7242462936
hasılat,7698292255
esas faaliyet karı,294608920
ana ortaklık payları,199205262
