Kalem,2024Q4
nakit ve nakit benzerleri,802076219
finansal yatırımlar,266568118
duran finansal yatırımlar,404601
kısa vadeli borçlanmalar,933558
uzun vadeli borçlanmaların kısa vadeli kısımları,26831490
kısa dönem kira yükümlülükleri,30383138
uzun vadeli borçlanmalar,880582500
uzun dönem kira yükümlülükleri,102077428
ana ortaklığa ait özkaynaklar,6136767543
toplam kaynaklar,7441361869
hasılat,2517516935
esas faaliyet karı,675217673
ana ortaklık payları,253526073
