Kalem,2024Q4
nakit ve nakit benzerleri,1008521244
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,719383
uzun vadeli borçlanmaların kısa vadeli kısımları,2811956191
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1785151082
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,55007499229
toplam kaynaklar,62965413704
hasılat,3416866831
esas faaliyet karı,7219033538
ana ortaklık payları,3062312336
