Kalem,2024Q4
nakit ve nakit benzerleri,100483826
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2095172
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,226493919
toplam kaynaklar,20767360265
hasılat,218687017
esas faaliyet karı,171543397
ana ortaklık payları,88312505
