Kalem,2024Q4
nakit ve nakit benzerleri,2287931073
finansal yatırımlar,38097482
duran finansal yatırımlar,343027
kısa vadeli borçlanmalar,1707063261
uzun vadeli borçlanmaların kısa vadeli kısımları,1525329600
kısa dönem kira yükümlülükleri,125768572
uzun vadeli borçlanmalar,5528872569
uzun dönem kira yükümlülükleri,59376706
ana ortaklığa ait özkaynaklar,4442233625
toplam kaynaklar,25471047479
hasılat,9907829244
esas faaliyet karı,680563345
ana ortaklık payları,273914218
