Kalem,2024Q4
nakit ve nakit benzerleri,32532
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,421391
uzun vadeli borçlanmaların kısa vadeli kısımları,350595
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1720928
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,7615082
toplam kaynaklar,12772526
hasılat,4272310
esas faaliyet karı,(430186)
ana ortaklık payları,250748
