Kalem,2025Q2
nakit ve nakit benzerleri,1027079100
finansal yatırımlar,341420624
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,3046572
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,16498895
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,40774825
ana ortaklığa ait özkaynaklar,2020547917
toplam kaynaklar,2693735126
hasılat,443087836
esas faaliyet karı,(100280688)
ana ortaklık payları,(33816720)
