Kalem,2025Q2
nakit ve nakit benzerleri,11762791
finansal yatırımlar,5188266
duran finansal yatırımlar,6657432
kısa vadeli borçlanmalar,11255
uzun vadeli borçlanmaların kısa vadeli kısımları,660255
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,617494
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,113946799
toplam kaynaklar,136503769
hasılat,4053551
esas faaliyet karı,4336834
ana ortaklık payları,4266933
