Kalem,2025Q2
nakit ve nakit benzerleri,40059663
finansal yatırımlar,2373962193
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,1889486075
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1040808769
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6454168410
toplam kaynaklar,11542156029
hasılat,4485528229
esas faaliyet karı,(111922242)
ana ortaklık payları,(592824601)
