Kalem,2025Q2
nakit ve nakit benzerleri,22464627
finansal yatırımlar,324833
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,20103561
uzun vadeli borçlanmaların kısa vadeli kısımları,6288318
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,31682374
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,62445239
toplam kaynaklar,183183793
hasılat,86472087
esas faaliyet karı,10294754
ana ortaklık payları,6402818
