Kalem,2025Q2
nakit ve nakit benzerleri,436063586
finansal yatırımlar,104501691
duran finansal yatırımlar,963693588
kısa vadeli borçlanmalar,1140570895
uzun vadeli borçlanmaların kısa vadeli kısımları,367236649
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,365159838
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,8923292060
toplam kaynaklar,16257282866
hasılat,8378744586
esas faaliyet karı,913775607
ana ortaklık payları,416821591
