Kalem,2025Q2
nakit ve nakit benzerleri,50199339
finansal yatırımlar,166488116
duran finansal yatırımlar,21351824
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,8564620
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1052116953
toplam kaynaklar,1483002407
hasılat,999013788
esas faaliyet karı,(30816909)
ana ortaklık payları,(65695818)
